timestamp, frame, x, y, z, qx, qy, qz, qw
21168.254466416, 000513, -1.4995465, 3.3369174, -1.3869921, 0.8571988, -0.22228864, 0.41562366, 0.20749696
21168.321138458, 000514, -1.4896497, 3.3463702, -1.4009072, 0.8542892, -0.22378479, 0.42052388, 0.20801471
21168.387810416, 000515, -1.4779435, 3.3530624, -1.413526, 0.8521507, -0.22503854, 0.4240428, 0.20829001
21168.454482541, 000516, -1.4638456, 3.3573065, -1.4251661, 0.8502828, -0.22671582, 0.4270358, 0.20798941
21168.521154583, 000517, -1.447647, 3.3609004, -1.438214, 0.84838635, -0.22860746, 0.42997456, 0.20760816
21168.587826583, 000518, -1.4298795, 3.3621032, -1.4501201, 0.84620637, -0.23102073, 0.43347752, 0.20654672
21168.654498708, 000519, -1.4102721, 3.362025, -1.4616452, 0.8439664, -0.23367222, 0.43732458, 0.20460977
21168.721170666, 000520, -1.3895569, 3.36058, -1.4741353, 0.84149456, -0.23634338, 0.44164616, 0.2024291
21168.787842791, 000521, -1.3674264, 3.359652, -1.4864975, 0.83928883, -0.23941353, 0.44525975, 0.20004784
21168.854514791, 000522, -1.3429712, 3.3608263, -1.4998407, 0.83732355, -0.24229112, 0.44858938, 0.19736244
21168.92118675, 000523, -1.3165647, 3.3648047, -1.5132021, 0.83521247, -0.2453688, 0.45217624, 0.19429635
21168.987858875, 000524, -1.2889928, 3.3718634, -1.52601, 0.8334125, -0.24776538, 0.45559976, 0.19095773
21169.054530833, 000525, -1.2606828, 3.3794081, -1.5358995, 0.83067185, -0.25077844, 0.4606471, 0.18681224
21169.121202875, 000526, -1.230164, 3.3869102, -1.5448015, 0.82696944, -0.25373396, 0.46752667, 0.18209769
21169.187875, 000527, -1.1998966, 3.395927, -1.5529459, 0.8211894, -0.25838435, 0.477494, 0.17574145
21169.254546916, 000528, -1.1724153, 3.406251, -1.5594984, 0.8134839, -0.2641149, 0.48985377, 0.16891061
21169.321219041, 000529, -1.1487025, 3.415745, -1.5645527, 0.80516547, -0.26947084, 0.5026532, 0.16258472
21169.387891083, 000530, -1.1264689, 3.4229429, -1.5689987, 0.7974368, -0.2737285, 0.5143545, 0.15686576
21169.454563125, 000531, -1.1059713, 3.4275844, -1.5732567, 0.79093415, -0.27665672, 0.5242196, 0.15191525
21169.521235166, 000532, -1.0876606, 3.4312499, -1.5781876, 0.7856906, -0.2786302, 0.5324701, 0.14673528
21169.587907208, 000533, -1.0712942, 3.433079, -1.5852498, 0.7812884, -0.28039855, 0.5393898, 0.14150542
21169.654579208, 000534, -1.0539397, 3.4324074, -1.5947928, 0.7778818, -0.2815314, 0.54449445, 0.1384404
21169.721251166, 000535, -1.0369315, 3.4310434, -1.6079501, 0.7752071, -0.28198755, 0.5488668, 0.13521151
21169.78792325, 000536, -1.0199921, 3.4295638, -1.6231772, 0.7730127, -0.28235558, 0.5524279, 0.13247761
21169.854595333, 000537, -1.0010176, 3.4288244, -1.6419586, 0.77146745, -0.28227612, 0.5550342, 0.13074872
21169.921267291, 000538, -0.97968715, 3.4289222, -1.6622193, 0.7699557, -0.28209427, 0.55755025, 0.1293395
21169.987939375, 000539, -0.95682657, 3.4294271, -1.6841537, 0.768434, -0.2820945, 0.55991113, 0.12818538
21170.054611375, 000540, -0.9317979, 3.4314942, -1.7092601, 0.76663214, -0.2815732, 0.56287456, 0.12713747
21170.1212835, 000541, -0.90796614, 3.4354973, -1.7352471, 0.76482683, -0.2807422, 0.5662361, 0.12490193
21170.187955416, 000542, -0.883355, 3.4407115, -1.7608469, 0.7620704, -0.28009215, 0.57082534, 0.12229303
21170.254627583, 000543, -0.856681, 3.4452639, -1.7877204, 0.7585973, -0.27806517, 0.5770034, 0.119486354
21170.3212995, 000544, -0.8302531, 3.4514215, -1.8147125, 0.75462645, -0.27611044, 0.5837612, 0.11629668
21170.387971583, 000545, -0.8055112, 3.4578683, -1.8397396, 0.750113, -0.27362156, 0.5914119, 0.112666704
21170.454643708, 000546, -0.7832811, 3.4637825, -1.860482, 0.74577814, -0.27104035, 0.59844553, 0.110522255
21170.521315625, 000547, -0.76294005, 3.4680738, -1.8754745, 0.741589, -0.26864657, 0.60495573, 0.10910253
21170.587987708, 000548, -0.7402995, 3.4708266, -1.8867218, 0.73710257, -0.26666874, 0.6115295, 0.107700095
21170.654659666, 000549, -0.7167835, 3.4717536, -1.8941858, 0.7327624, -0.26480186, 0.61794156, 0.10529791
21170.72133175, 000550, -0.69310933, 3.470984, -1.8993504, 0.72894084, -0.26314768, 0.62356687, 0.102776736
21170.788003791, 000551, -0.6683185, 3.4687858, -1.9014883, 0.72496563, -0.26228335, 0.6288837, 0.10068557
21170.854675791, 000552, -0.6404061, 3.4662344, -1.9027979, 0.720904, -0.26177883, 0.63409704, 0.098439425
21170.921347833, 000553, -0.61123663, 3.4644113, -1.901732, 0.71708834, -0.26132756, 0.63889503, 0.09646491
21170.988019791, 000554, -0.5803878, 3.462374, -1.8964164, 0.7133122, -0.26149923, 0.64329374, 0.094747745
21171.054691916, 000555, -0.54639864, 3.4630945, -1.8904681, 0.7092443, -0.26177943, 0.6479289, 0.09290991
21171.121364, 000556, -0.5117019, 3.4638994, -1.8789902, 0.7044699, -0.26190397, 0.6534035, 0.09051276
21171.188035958, 000557, -0.47538313, 3.4659514, -1.8640904, 0.69880587, -0.2621081, 0.6597372, 0.08784449
21171.254708041, 000558, -0.4378428, 3.46904, -1.8475068, 0.69172055, -0.26171628, 0.6678635, 0.08358141
21171.321379958, 000559, -0.40333313, 3.4725657, -1.8294263, 0.68291074, -0.26111123, 0.67781854, 0.077562995
21171.388052083, 000560, -0.37062818, 3.4763455, -1.8090504, 0.6719268, -0.26074588, 0.68951845, 0.07134816
21171.454724041, 000561, -0.3408434, 3.479865, -1.7895213, 0.66092485, -0.26055697, 0.7009179, 0.06326723
21171.521396083, 000562, -0.31506205, 3.4815333, -1.7711657, 0.6493517, -0.2611428, 0.71215385, 0.05462409
21171.588068125, 000563, -0.28930554, 3.4814646, -1.7523714, 0.6373518, -0.26270658, 0.72295386, 0.045887507
21171.65474025, 000564, -0.26727563, 3.479336, -1.736402, 0.6253608, -0.26414594, 0.7332947, 0.037814237
21171.721412208, 000565, -0.24656451, 3.475574, -1.7220823, 0.61416155, -0.26620185, 0.7422551, 0.03161595
21171.78808425, 000566, -0.22442405, 3.4728758, -1.7089318, 0.60313034, -0.26865265, 0.75057393, 0.02642907
21171.854756291, 000567, -0.20290086, 3.4686027, -1.6988895, 0.59167737, -0.2708703, 0.75897336, 0.02251248
21171.921428458, 000568, -0.17932282, 3.462959, -1.6887319, 0.5774122, -0.27282006, 0.76926446, 0.01991996
21171.988100291, 000569, -0.15277089, 3.4584308, -1.6791487, 0.56264937, -0.2748909, 0.7794468, 0.017987773
21172.054772416, 000570, -0.12609622, 3.4551568, -1.6732067, 0.5468245, -0.2765948, 0.7900756, 0.016092628
21172.121444416, 000571, -0.09775688, 3.4536543, -1.6682308, 0.5297742, -0.2783997, 0.8010367, 0.013159381
21172.1881165, 000572, -0.06728734, 3.4538121, -1.6651859, 0.5118784, -0.27949232, 0.81226116, 0.009821529
21172.254788541, 000573, -0.036655184, 3.454976, -1.6643491, -0.49421662, 0.2801022, -0.8229578, -0.0057646367
21172.3214605, 000574, -0.006140135, 3.4569979, -1.6633301, -0.47559053, 0.2805069, -0.83374435, -0.00031038412
21172.388132583, 000575, 0.02528583, 3.4584527, -1.6638764, -0.45692837, 0.27996567, -0.8442784, 0.0054677967
21172.454804625, 000576, 0.055211443, 3.4580193, -1.66296, -0.43884388, 0.28057036, -0.853576, 0.010218824
21172.521476666, 000577, 0.08128246, 3.4573102, -1.6646461, -0.42211998, 0.2819996, -0.8614609, 0.0132678365
21172.588148625, 000578, 0.1048768, 3.4551904, -1.6650866, -0.4066049, 0.28407133, -0.8681682, 0.016128516
21172.654820708, 000579, 0.12765276, 3.4537697, -1.6634278, -0.39414597, 0.2869444, -0.87291664, 0.01812403
21172.721492791, 000580, 0.15129812, 3.4525998, -1.6589885, -0.38451773, 0.28891093, -0.8765106, 0.020142313
21172.78816475, 000581, 0.17560719, 3.453314, -1.6539266, -0.37635028, 0.29062957, -0.8794271, 0.022429027
21172.854836833, 000582, 0.1946677, 3.4532478, -1.646987, -0.36927366, 0.29248396, -0.8817537, 0.024507008
21172.921508791, 000583, 0.21753456, 3.4535341, -1.6367091, -0.36267817, 0.29400596, -0.8839384, 0.026038872
21172.988180875, 000584, 0.23811038, 3.4515855, -1.6236091, -0.35609958, 0.2949624, -0.88622826, 0.028104527
21173.054853, 000585, 0.26416364, 3.4512594, -1.6085224, -0.34944895, 0.29539207, -0.88865334, 0.03040295
21173.121524958, 000586, 0.28980592, 3.4502118, -1.5933099, -0.34260213, 0.2953523, -0.89124143, 0.032856915
21173.188196958, 000587, 0.3158265, 3.449149, -1.5748657, -0.3350833, 0.29545245, -0.89393014, 0.036278524
21173.254868958, 000588, 0.3391168, 3.4489443, -1.5562955, -0.32652548, 0.29439658, -0.8972641, 0.040359274
21173.321541083, 000589, 0.36275375, 3.4487927, -1.5370265, -0.31715122, 0.29394487, -0.90056413, 0.04467528
21173.388213125, 000590, 0.38470778, 3.4487402, -1.5146501, -0.3050951, 0.2945704, -0.9041217, 0.052050535
21173.454885083, 000591, 0.406932, 3.4486952, -1.4948539, -0.29162085, 0.29461005, -0.90794563, 0.061619457
21173.521557166, 000592, 0.4292993, 3.449143, -1.4747328, -0.2784205, 0.2956875, -0.9110193, 0.07137761
21173.588229125, 000593, 0.4510062, 3.4500103, -1.4570066, -0.2675528, 0.29710343, -0.91314036, 0.07949676
21173.654901333, 000594, 0.47216943, 3.4495301, -1.442064, -0.2590462, 0.29827878, -0.9147082, 0.08505182
21173.721573291, 000595, 0.49277857, 3.448084, -1.4272234, -0.25286296, 0.298994, -0.91583186, 0.088966325
21173.788245291, 000596, 0.5141082, 3.4458883, -1.4128894, -0.24789664, 0.29951057, -0.9167522, 0.09168492
21173.854917416, 000597, 0.53363407, 3.4425464, -1.4004495, -0.24362493, 0.30032328, -0.91741896, 0.09378352
21173.921589416, 000598, 0.5558364, 3.4394865, -1.3860395, -0.23927961, 0.30170292, -0.9179376, 0.09545284
21173.988261416, 000599, 0.57634133, 3.4373996, -1.3746213, -0.23462428, 0.3026058, -0.91869307, 0.096872255
21174.054933458, 000600, 0.60016644, 3.4374325, -1.362277, -0.22946917, 0.30393618, -0.9193782, 0.098541304
21174.121605583, 000601, 0.62630314, 3.437529, -1.3481085, -0.2227177, 0.3053961, -0.92039895, 0.099979036
21174.1882775, 000602, 0.65081245, 3.4381618, -1.3348356, -0.21367086, 0.3058959, -0.9221734, 0.101826884
21174.2549495, 000603, 0.6800984, 3.440372, -1.3221207, -0.2019199, 0.3049486, -0.92478514, 0.10491564
21174.321621625, 000604, 0.7103749, 3.443037, -1.3108644, -0.18415126, 0.30308163, -0.9286573, 0.10874563
21174.388293583, 000605, 0.73819345, 3.4445388, -1.3005439, -0.16446066, 0.30032626, -0.93268335, 0.11339655
21174.45496575, 000606, 0.7639073, 3.4459498, -1.2906822, -0.14172249, 0.2973099, -0.936759, 0.11833934
21174.521637791, 000607, 0.7839742, 3.4472675, -1.283369, -0.11618566, 0.2944821, -0.9404766, 0.12363252
21174.58830975, 000608, 0.8029703, 3.4506366, -1.2762961, -0.08884273, 0.2919964, -0.9433889, 0.12985633
21174.654981875, 000609, 0.8179706, 3.4546354, -1.2726274, -0.06106055, 0.29020157, -0.9452409, 0.13628799
21174.721653791, 000610, 0.83099025, 3.458647, -1.2683823, -0.03366289, 0.28797194, -0.94637156, 0.14254813
21174.788325875, 000611, 0.84414566, 3.460825, -1.2623076, -0.0074781384, 0.28502885, -0.9470312, 0.14776528
21174.854997875, 000612, 0.8541164, 3.4624872, -1.2592255, 0.016574677, 0.28222215, -0.9473012, 0.15065336
21174.92167, 000613, 0.8634595, 3.4620006, -1.2549301, 0.03857659, 0.27972686, -0.9472163, 0.15180933
21174.988342, 000614, 0.87225866, 3.4603646, -1.2500519, 0.058088776, 0.2782828, -0.9466266, 0.15192959
21175.055014041, 000615, 0.87944245, 3.4574351, -1.2439193, 0.07543354, 0.27741674, -0.94566244, 0.15189616
21175.121686041, 000616, 0.88728154, 3.4573104, -1.2381654, 0.09066424, 0.27669805, -0.94463146, 0.15129316
21175.205026041, 000617, 0.89687586, 3.4613268, -1.2327652, 0.10638366, 0.27604732, -0.94318986, 0.1512394
21175.271698125, 000618, 0.9036869, 3.4655023, -1.2288399, 0.11708183, 0.2754117, -0.9421358, 0.15106449
21175.338370083, 000619, 0.911536, 3.4698038, -1.2223829, 0.1270914, 0.27378675, -0.9413598, 0.15076594
21175.405042166, 000620, 0.9196496, 3.4724352, -1.2140459, 0.13691935, 0.27173793, -0.9406502, 0.15029576
21175.471714208, 000621, 0.9278003, 3.4737532, -1.2053337, 0.14685006, 0.26945797, -0.9398606, 0.14996532
21175.538386333, 000622, 0.93657595, 3.4747734, -1.1958011, 0.15723653, 0.26645762, -0.93909824, 0.14957137
21175.605058375, 000623, 0.9452195, 3.4752443, -1.1861527, 0.16835278, 0.26386935, -0.9379794, 0.14908078
21175.671730416, 000624, 0.95349103, 3.476043, -1.175587, 0.17958371, 0.26190063, -0.93646413, 0.14897232
21175.738402458, 000625, 0.96116406, 3.4780483, -1.1656086, 0.19093627, 0.26047778, -0.9344869, 0.14976293
21175.805074416, 000626, 0.9701806, 3.479522, -1.156548, 0.20293263, 0.2589528, -0.93212736, 0.15132913
21175.871746458, 000627, 0.97610635, 3.4799573, -1.1484902, 0.21488069, 0.25715998, -0.9294807, 0.15414543
21175.938418541, 000628, 0.98163694, 3.480231, -1.1373483, 0.22772555, 0.2558051, -0.9260691, 0.1584331
21176.005090625, 000629, 0.9882297, 3.4804926, -1.1279017, 0.23990358, 0.25410613, -0.92265207, 0.16306327
21176.071762625, 000630, 0.9927992, 3.481317, -1.1183431, 0.25127098, 0.25310305, -0.9189244, 0.16846292
21176.138434583, 000631, 0.9988149, 3.482306, -1.1071197, 0.26253965, 0.25232705, -0.91510123, 0.17318727
21176.20510675, 000632, 1.0035694, 3.4847443, -1.0969093, 0.27378967, 0.25091112, -0.91132575, 0.1776745
21176.271778708, 000633, 1.0085484, 3.4864075, -1.0855824, 0.28473544, 0.25021547, -0.907568, 0.18066083
21176.338450708, 000634, 1.0134195, 3.4878275, -1.073777, 0.29570377, 0.2500164, -0.90362555, 0.18306322
21176.40512275, 000635, 1.0198382, 3.4900157, -1.0624962, 0.30701616, 0.24942864, -0.89962065, 0.18495728
21176.471794916, 000636, 1.0279831, 3.4916472, -1.0516084, 0.3191749, 0.2479431, -0.8954393, 0.18665503
21176.538466958, 000637, 1.0365789, 3.4942365, -1.0394795, 0.33186048, 0.24570833, -0.89096797, 0.18887095
21176.605138833, 000638, 1.0455822, 3.4981885, -1.026782, 0.34474206, 0.2431985, -0.88631606, 0.19092213
21176.671811, 000639, 1.0557122, 3.5023024, -1.0137006, 0.3581987, 0.23979376, -0.8814479, 0.19298282
21176.738483, 000640, 1.0658953, 3.5069494, -1.0028728, 0.37163043, 0.23594701, -0.87641865, 0.19521844
21176.805155041, 000641, 1.0747869, 3.5105093, -0.9912994, 0.38927534, 0.23160212, -0.86945, 0.19718513
21176.871827125, 000642, 1.081225, 3.5128727, -0.9802115, 0.40535268, 0.22679831, -0.8630057, 0.19867805
21176.938499125, 000643, 1.0859141, 3.515135, -0.9705148, 0.4201135, 0.22095373, -0.85699254, 0.200619
21177.005171125, 000644, 1.0892303, 3.5180414, -0.9597279, 0.43371785, 0.21496336, -0.8512098, 0.20278445
21177.071843166, 000645, 1.0920166, 3.5224783, -0.947732, 0.44574544, 0.20900491, -0.8459578, 0.20489846
21177.13851525, 000646, 1.0947688, 3.5276744, -0.9340205, 0.45683956, 0.20359723, -0.84092593, 0.20661409
21177.20518725, 000647, 1.0963969, 3.5323591, -0.92012644, 0.46762636, 0.19802628, -0.83623636, 0.20693003
21177.271859291, 000648, 1.0965768, 3.5355525, -0.9059377, 0.47737864, 0.19355196, -0.8319433, 0.20619842
21177.338531375, 000649, 1.0944014, 3.5373623, -0.8890463, 0.48605493, 0.1898878, -0.82795316, 0.20539455
21177.405203291, 000650, 1.090099, 3.5374405, -0.870991, 0.49344215, 0.18639365, -0.82456553, 0.20460702
21177.471875458, 000651, 1.0845724, 3.5362046, -0.8519565, 0.50024885, 0.18213178, -0.8215816, 0.20391952
21177.538547458, 000652, 1.0769236, 3.5349898, -0.8312881, 0.5055188, 0.17902438, -0.8191071, 0.20362836
21177.605219458, 000653, 1.0670568, 3.5335946, -0.8094658, 0.5096412, 0.17665468, -0.8169617, 0.2040409
21177.671891541, 000654, 1.0559267, 3.5331607, -0.78690505, 0.51230955, 0.17463475, -0.8154524, 0.20513172
21177.738563541, 000655, 1.0425926, 3.5331903, -0.76266134, 0.5150439, 0.17328396, -0.8137002, 0.20638451
21177.805235583, 000656, 1.0299705, 3.534297, -0.73948497, 0.51667565, 0.17216188, -0.81254834, 0.2077779
21177.871907625, 000657, 1.0170808, 3.5358777, -0.717979, 0.5175587, 0.1717365, -0.81154794, 0.2098327
21177.938579625, 000658, 1.0028846, 3.5367775, -0.69728434, 0.51806664, 0.17141701, -0.81075156, 0.21190855
21178.005251666, 000659, 0.98855406, 3.5386446, -0.67644894, 0.5181281, 0.17084704, -0.8102334, 0.21418868
21178.071923708, 000660, 0.9745137, 3.5408237, -0.6553341, 0.51780546, 0.17059232, -0.80980515, 0.21677513
21178.13859575, 000661, 0.96081287, 3.542463, -0.63370526, 0.51721317, 0.17102641, -0.809358, 0.21949972
21178.205267791, 000662, 0.9487652, 3.5445728, -0.61261874, 0.51614445, 0.17168345, -0.8091593, 0.22221875
21178.271939791, 000663, 0.93619496, 3.5459735, -0.59149545, 0.51523924, 0.1727038, -0.80877894, 0.22489727
21178.338611875, 000664, 0.92242146, 3.546458, -0.56903577, 0.5141392, 0.17443366, -0.80831003, 0.22774708
21178.405283916, 000665, 0.90752125, 3.5473773, -0.5450222, 0.5129294, 0.17583121, -0.8079553, 0.23064093
21178.471955875, 000666, 0.89198416, 3.5484827, -0.51987976, 0.51186895, 0.1774491, -0.80739933, 0.23368503
21178.538627916, 000667, 0.87761295, 3.5500422, -0.49372846, 0.51113033, 0.17904776, -0.80657166, 0.2369178
21178.605300083, 000668, 0.863805, 3.5537596, -0.46707428, 0.5106703, 0.18100587, -0.8054081, 0.24035558
21178.671972041, 000669, 0.85024637, 3.5589018, -0.4418118, 0.50927156, 0.18306415, -0.8046498, 0.24427201
21178.738644083, 000670, 0.83628494, 3.563947, -0.41792816, 0.50908357, 0.18367827, -0.80354583, 0.24781117
21178.805316166, 000671, 0.82514715, 3.5685935, -0.3951717, 0.50899565, 0.18315671, -0.8025068, 0.25171456
21178.871988166, 000672, 0.8164529, 3.5728998, -0.37419677, 0.50897807, 0.18247567, -0.8013254, 0.25597236
21178.938660208, 000673, 0.80747074, 3.5788982, -0.35434896, 0.50863, 0.1827064, -0.8000783, 0.26036316
21179.005332291, 000674, 0.7992885, 3.5866785, -0.33569413, 0.50810903, 0.18311213, -0.7990962, 0.2640844
21179.072004208, 000675, 0.791129, 3.5961437, -0.31634325, 0.5081804, 0.1832564, -0.79797006, 0.2672338
21179.138676333, 000676, 0.7811921, 3.6077077, -0.29823595, 0.5082782, 0.18381839, -0.79661566, 0.27068076
21179.205348333, 000677, 0.7712517, 3.6220095, -0.28153157, 0.5080688, 0.18440303, -0.7954761, 0.2740066
21179.272020458, 000678, 0.761807, 3.6391678, -0.2653119, 0.50775665, 0.18592815, -0.79435235, 0.27680013
21179.338692375, 000679, 0.75231296, 3.6596992, -0.24970081, 0.5072277, 0.18622635, -0.7936325, 0.27962008
21179.405364375, 000680, 0.7409379, 3.6801934, -0.234232, 0.5069354, 0.18540059, -0.79311377, 0.28215918
21179.4720365, 000681, 0.7275404, 3.6999583, -0.21961185, 0.5064054, 0.18449277, -0.79305756, 0.2838591
21179.5387085, 000682, 0.7132487, 3.719981, -0.20707555, 0.50633943, 0.1834542, -0.79300547, 0.28479394
21179.605380541, 000683, 0.6984476, 3.740999, -0.19705628, 0.5054542, 0.18278575, -0.7934728, 0.28549373
21179.672052541, 000684, 0.6827119, 3.7614107, -0.18800475, 0.504316, 0.18122138, -0.7944219, 0.28586432
21179.738724583, 000685, 0.66388047, 3.7790775, -0.17959456, 0.50246465, 0.1798529, -0.7961177, 0.28526965
21179.80539675, 000686, 0.6422417, 3.7942014, -0.17089517, 0.5003065, 0.1784975, -0.79845846, 0.28336623
21179.872068791, 000687, 0.6210724, 3.8085198, -0.16151105, 0.4981718, 0.17699212, -0.80082726, 0.2813796
21179.938740791, 000688, 0.60177755, 3.8225853, -0.15169199, 0.49615777, 0.17650145, -0.8030734, 0.2788331
21180.005412791, 000689, 0.58451015, 3.8378565, -0.14204742, 0.49289188, 0.17755178, -0.8060927, 0.27522284
21180.072084791, 000690, 0.56822973, 3.8533227, -0.13278104, 0.48898903, 0.17942333, -0.8096402, 0.27051768
21180.138756916, 000691, 0.5534053, 3.8691957, -0.124755695, 0.48506892, 0.1815014, -0.81323504, 0.26535675
21180.205428916, 000692, 0.5417082, 3.8844264, -0.11867781, 0.48065242, 0.18417425, -0.8173083, 0.25896016
21180.272100958, 000693, 0.53302693, 3.9017081, -0.113957465, 0.47562122, 0.18739064, -0.8215885, 0.25231236
21180.338772875, 000694, 0.52937806, 3.9198835, -0.10945808, 0.47100905, 0.19076557, -0.82583916, 0.24443549
21180.405445, 000695, 0.52791864, 3.937557, -0.10631335, 0.46519154, 0.19417672, -0.83088017, 0.23564884
21180.472117041, 000696, 0.52528316, 3.9530582, -0.10281446, 0.45994133, 0.19733375, -0.8356044, 0.22644804
21180.538789125, 000697, 0.52326185, 3.9665883, -0.0978706, 0.45472884, 0.19938284, -0.84061885, 0.21639812
21180.605461208, 000698, 0.5215143, 3.9787402, -0.09320963, 0.44970667, 0.2015878, -0.8453566, 0.20615189
21180.672133166, 000699, 0.51889896, 3.9894838, -0.08915268, 0.44500187, 0.20387486, -0.8496075, 0.19640651
21180.738805166, 000700, 0.5141571, 3.9988637, -0.086137086, 0.4414015, 0.20580082, -0.8531058, 0.1871397
21180.805477291, 000701, 0.5070216, 4.007994, -0.081916705, 0.4387116, 0.20719327, -0.85583496, 0.17930323
21180.872149333, 000702, 0.5006915, 4.0166445, -0.075295255, 0.43627378, 0.2080489, -0.8582474, 0.17260471
21180.938821333, 000703, 0.49388334, 4.02496, -0.067111105, 0.43397903, 0.20814942, -0.8604988, 0.16696689
21181.005493333, 000704, 0.4874269, 4.032728, -0.058190268, 0.43140104, 0.20701164, -0.8630822, 0.16164342
21181.072165375, 000705, 0.47824112, 4.0410123, -0.04689014, 0.42905656, 0.2053499, -0.86551315, 0.15693605
21181.138837416, 000706, 0.47078922, 4.050994, -0.033969354, 0.42699155, 0.20338067, -0.86786455, 0.1520713
21181.2055095, 000707, 0.46410027, 4.063092, -0.020039871, 0.42476803, 0.20072976, -0.87041634, 0.14715712
21181.2721815, 000708, 0.45873097, 4.0778284, -0.0038325489, 0.42208824, 0.19796525, -0.87319535, 0.14206111
21181.338853541, 000709, 0.45341745, 4.095835, 0.015562803, 0.4196929, 0.19478886, -0.8758729, 0.13697425
21181.405525541, 000710, 0.4478753, 4.116122, 0.03562656, 0.41726437, 0.19198361, -0.87829673, 0.13276972
21181.472197625, 000711, 0.44350913, 4.136213, 0.056602225, 0.41555607, 0.18992865, -0.8799831, 0.12988497
21181.538869666, 000712, 0.44109857, 4.155636, 0.07572342, 0.41359085, 0.18862587, -0.8814842, 0.12786175
21181.605541666, 000713, 0.44031936, 4.1747403, 0.094960935, 0.4117074, 0.18774047, -0.8828928, 0.12550245
21181.672213708, 000714, 0.441186, 4.1920633, 0.11318825, 0.40939453, 0.18683472, -0.8844218, 0.1236409
21181.73888575, 000715, 0.4420312, 4.206411, 0.12979454, 0.40655452, 0.18674392, -0.88611275, 0.12101376
21181.805557708, 000716, 0.44073296, 4.218682, 0.14477858, 0.40291032, 0.18567301, -0.8884413, 0.117732204
21181.87222975, 000717, 0.43809062, 4.2291903, 0.15895532, 0.3990136, 0.18520457, -0.8907568, 0.11419243
21181.938901791, 000718, 0.43318138, 4.237352, 0.1732315, 0.39549816, 0.18432148, -0.89287126, 0.1113007
21182.005573958, 000719, 0.42509052, 4.2424135, 0.18752195, 0.3924281, 0.18336844, -0.89474726, 0.10864462
21182.072245916, 000720, 0.41388834, 4.2448835, 0.20104642, 0.38947222, 0.18351176, -0.89627135, 0.10645503
21182.138917958, 000721, 0.4009296, 4.245674, 0.21226682, 0.3871862, 0.18413995, -0.8973834, 0.104319036
21182.205589958, 000722, 0.38720655, 4.2458577, 0.22137009, 0.38492185, 0.1865295, -0.8981453, 0.10186768
21182.272262, 000723, 0.37426475, 4.248232, 0.2284057, 0.38228425, 0.19099464, -0.8986739, 0.098818645
21182.338934083, 000724, 0.36337924, 4.25347, 0.23558801, 0.38012528, 0.19718982, -0.8985618, 0.095957145
21182.405606041, 000725, 0.35396382, 4.259323, 0.24105422, 0.3787366, 0.20500839, -0.8978931, 0.09120483
21182.472278125, 000726, 0.34643927, 4.2664585, 0.2442304, 0.37701836, 0.21455897, -0.8969632, 0.08531583
21182.538950166, 000727, 0.34253693, 4.2751484, 0.2462426, 0.37572205, 0.22592051, -0.89533544, 0.078533426
21182.605622208, 000728, 0.34073836, 4.284401, 0.24858119, 0.37504643, 0.24025184, -0.8925467, 0.0705665
21182.67229425, 000729, 0.33828437, 4.293731, 0.25136212, 0.3757897, 0.25641453, -0.88838965, 0.061625093
21182.738966291, 000730, 0.33719087, 4.302022, 0.25490254, 0.37882057, 0.27458027, -0.8823444, 0.050685566
21182.805638208, 000731, 0.33622697, 4.3107724, 0.25866833, 0.38281748, 0.29380006, -0.87491876, 0.040614318
21182.872310416, 000732, 0.33527184, 4.3185654, 0.26398122, 0.38809267, 0.31290853, -0.8663192, 0.031040242
21182.938982333, 000733, 0.33362007, 4.325556, 0.27134493, 0.3933478, 0.33139822, -0.857284, 0.02273581
21183.0056545, 000734, 0.33129877, 4.331243, 0.2800577, 0.39791727, 0.3488288, -0.84835577, 0.0165201
21183.072326458, 000735, 0.3290582, 4.335982, 0.28943896, 0.4008715, 0.36527961, -0.8400744, 0.01216046
21183.138998416, 000736, 0.3266539, 4.3377924, 0.29977575, 0.40151876, 0.3811977, -0.8326872, 0.010154276
21183.205670583, 000737, 0.32417306, 4.339183, 0.3102706, 0.4010595, 0.39585072, -0.82605064, 0.009691023
21183.272342541, 000738, 0.32250607, 4.338853, 0.32141966, 0.4003712, 0.40851945, -0.8201985, 0.009448065
21183.339014583, 000739, 0.32113135, 4.337205, 0.3337335, 0.39953735, 0.41939646, -0.8150993, 0.00947858
21183.405686625, 000740, 0.32042128, 4.3359556, 0.34723088, 0.39824402, 0.42919764, -0.8106129, 0.009887625
21183.472358666, 000741, 0.32063776, 4.3354616, 0.36215708, 0.3964251, 0.43895018, -0.80626065, 0.01066387
21183.539030708, 000742, 0.32056886, 4.3351555, 0.3784439, 0.39434418, 0.44773388, -0.8024274, 0.011717522
21183.605702708, 000743, 0.32006672, 4.3361683, 0.3966022, 0.39280874, 0.45537564, -0.7988584, 0.012636551
21183.672374833, 000744, 0.32033238, 4.3382163, 0.41596806, 0.39127415, 0.46239096, -0.7955478, 0.014246865
21183.739046833, 000745, 0.3198212, 4.341631, 0.43737474, 0.38998222, 0.4692733, -0.79210293, 0.016415616
21183.805718958, 000746, 0.31961927, 4.3477316, 0.45987156, 0.38915178, 0.47534448, -0.78881603, 0.019435711
