timestamp, a_x, a_y, a_z, alpha_x, alpha_y, alpha_z
21134.451031666667, -9.761351165771485, -0.03308123982336838, -1.1784985671937467, -0.0032199183478951454, 0.0016057833563536406, 0.009769430384039879
21134.46102866667, -9.784403813481331, -0.062120759134995755, -1.1813421412557363, -0.003916601650416851, 0.005059903021901846, 0.008315343409776688
21134.471026666666, -9.749077275395393, -0.10133920253167163, -1.1942156635969878, -0.005139450076967478, 0.002024983521550894, 0.003100872039794922
21134.481024666668, -9.695788090825081, -0.11570944248785964, -1.2199623428285122, -0.005020407028496265, -0.0033607271034270525, -0.00040411483496427536
21134.49102266667, -9.666149139404297, -0.11945159455295652, -1.2362783402949573, -0.006254249252378941, -0.00836640503257513, 0.0018521156162023544
21134.501019666666, -9.709260075688363, -0.10208774948929204, -1.2530434770137073, -0.005995922721922398, -0.007165851537138224, 0.005637266673147678
21134.511017666668, -9.76254867553711, -0.07005433042533696, -1.2518458210676908, -0.004670631606131792, -0.0020907456055283546, 0.005791842471808195
21134.52101566667, -9.776021245121957, -0.07559275370556862, -1.2711555198580027, -0.0043057785369455814, 0.00382014038041234, 0.00229937257245183
21134.531013666667, -9.787397003173828, -0.0760417964559747, -1.2916631669551135, -0.0015963719924911857, 0.0012050175573676825, 0.0023094615899026394
21134.541010666668, -9.751771087646485, -0.07439523623121204, -1.2762447901815177, -0.0015311244642361999, 0.00034881135798059404, 0.0003962465561926365
21134.55100866667, -9.687405522465706, -0.060474209188541864, -1.2954054580628873, -0.0031977230682969093, -0.0030170329846441746, 0.002668407279998064
21134.561006666667, -9.64444485962391, -0.042212226661504246, -1.2906154190003873, -0.0021929123904556036, -0.0011403034441173077, 0.0034473813138902187
21134.571004666668, -9.614806492924691, -0.02200427963049151, -1.296153682395816, -0.0012152043636888266, -0.011355496011674404, 0.003514000214636326
21134.58100266667, -9.64234980225563, 0.018711074099410325, -1.1999038349837066, -0.0002918864192906767, -0.014963813126087189, 0.004315345548093319
21134.590999666667, -9.770933582782746, 0.08457416545541492, -1.1767025218158962, -0.003751928685232997, -0.004319421947002411, -0.000834321603178978
21134.60099766667, -9.87436556518078, 0.10852427854144481, -1.1644276812672616, -0.0005896913353353739, 0.001930484315380454, -0.002690811175853014
21134.61099566667, -9.889485295414925, 0.14385082233755384, -1.1457164449989796, 0.0026607781182974577, 0.0034802991431206465, -0.007822315208613873
21134.620993666667, -9.85161346435547, 0.13142666708445178, -1.184785274192691, 0.001614954904653132, 0.00370586896315217, -0.011618118733167648
21134.63099066667, -9.82002914428711, 0.07993381225853227, -1.2096333825588228, 0.0033444210421293974, -0.0003586041566450149, -0.01581670343875885
21134.64098866667, -9.743088557124139, 0.0669108604383655, -1.2322365986555814, 0.002530558966100216, -0.00045927162864245474, -0.012938359752297401
21134.650986666667, -9.68950116455555, 0.06062389990780503, -1.2260992880165578, 0.002053935779258609, -0.0027057111728936434, -0.007774017751216888
21134.66098466667, -9.669592564702034, 0.08322690244414845, -1.1958622395247223, -0.0006728748558089137, -0.0026330070104449987, -0.00045538507401943207
21134.670981666666, -9.730815251469613, 0.0799337825656403, -1.1678702294826508, -4.9482041504234076e-06, 0.004578240681439638, 0.0035023530945181847
21134.680979666668, -9.765542449951173, 0.05942641184083186, -1.1671221513301135, 0.0008155717514455318, 0.009072591550648212, -6.20218925178051e-05
21134.69097766667, -9.745335057377815, 0.02320180195849389, -1.1684692036360502, -0.0011657754657790065, 0.0029450631700456142, -0.004382784012705088
21134.700975666667, -9.737103347182275, -0.03577564650331624, -1.166972754970193, -0.0015431453939527273, -0.0034830085933208466, -0.006049123592674732
21134.710973666668, -9.688152796626092, -0.041912901182658974, -1.1928680996596814, -0.005600872449576855, -0.005159587599337101, -0.0049210526049137115
21134.72097066667, -9.69069808959961, -0.03083585019805469, -1.1690680316090585, -0.005621112417429686, -0.0071945092640817165, 0.0031517879106104374
21134.730968666667, -9.757608947753907, -0.013621617624303327, -1.189725001975894, -0.004097895696759224, 0.007554668467491865, 0.0034890156239271164
21134.740966666668, -9.805359649658204, -0.07229964753147215, -1.253043330833316, -0.0026131835766136646, 0.012049817480146885, 0.0020405221730470657
21134.75096466667, -9.738749923110008, -0.09445361702470109, -1.290016810297966, 0.0012231077998876572, 0.0026377770118415356, 0.0014750119298696518
21134.760961666667, -9.608220189213753, -0.09550141865503975, -1.313816878348589, 9.286226122640073e-05, -0.00500682694837451, 0.0023993952199816704
21134.77095966667, -9.574390538334846, -0.10837456869310699, -1.3028896017372609, -0.0015384219586849213, -0.006951098795980215, 0.0015420871786773205
21134.78095766667, -9.617202097177506, -0.10418337644718122, -1.285825014486909, -0.0019802404567599297, 0.0007760627777315676, 0.0036086998879909515
21134.790955666667, -9.577684859633447, -0.09011262927786448, -1.2846278701722622, -0.0015172786079347134, -0.004627223592251539, 0.003667735494673252
21134.80095266667, -9.644145482182504, -0.08487343383254484, -1.2180159509181976, -0.0028509898111224174, -0.009878444485366344, 0.002547343261539936
21134.81095066667, -9.684712294936181, -0.05733078060031403, -1.2240039382874965, -0.0013019427424296737, -0.006192999891936779, -0.0016298843547701836
21134.820948666667, -9.645193303227424, -0.0167651207302697, -1.222207673639059, -0.00504714623093605, -0.004464075900614262, -0.0025742410216480494
21134.83094666667, -9.665101903080942, 0.015268215250689537, -1.1729597921669483, -0.00710246292874217, -0.005722500383853912, -0.0030124755576252937
21134.840943666666, -9.664803695082664, -0.017513511800207198, -1.1518541210889817, -0.0049098823219537735, -0.002786098513752222, -0.004805049393326044
21134.850941666667, -9.641301396489144, 0.025147668533027173, -1.1988558677583934, -0.000676893861964345, -0.0027842356357723475, -0.003028103383257985
21134.86093966667, -9.576336491703987, 0.02874017613125034, -1.1407770826667547, -0.0026657425332814455, -0.006100137252360582, -0.0008549639023840427
21134.870937666667, -9.646689605712892, 0.05388790062395856, -1.1006602131575347, -0.0015509271761402488, -0.003107071155682206, 0.001014599110931158
21134.880935666668, -9.720037078857422, 0.05074442949495279, -1.037940273731947, 0.0005931837949901819, 0.013925708830356598, -0.00035106996074318886
21134.89093266667, -9.751172332763673, 0.07005429844837636, -1.049167439416051, -0.00012285751290619373, 0.010951448231935501, 0.0018535084091126919
21134.900930666667, -9.697733459472657, 0.1191522513725795, -0.9759694357216359, -0.0027567236684262753, 0.005220325663685799, -0.0034951847046613693
21134.910928666668, -9.673334782719612, 0.1190025832084939, -0.9222314773499967, -0.0021961284801363945, 0.00928537454456091, -0.005823320243507624
21134.92092666667, -9.678125991225244, 0.14654523586970755, -0.9566598100215197, -0.0050904517993330956, 0.013270528987050056, -0.004053649492561817
21134.930923666667, -9.688004277348519, 0.16166377838817425, -0.9508216575533152, -0.004508465062826872, 0.022933419793844223, -0.006508334074169397
21134.940921666668, -9.692345834970475, 0.14220433491747828, -0.9994706379622221, 0.0005198492435738444, 0.02063404582440853, -0.0072279199957847595
21134.95091966667, -9.63531501710415, 0.11915224908851088, -0.9788138137757779, 0.004592721816152334, 0.011520260013639927, -0.009269525296986103
21134.960917666667, -9.614207153320313, 0.1070274547173176, -1.0018657305836678, 0.004202302545309067, 0.013043588027358055, -0.005853754933923483
21134.97091466667, -9.644296340346337, 0.11002125425613486, -1.0072546707093717, 0.005739299580454826, 0.016770025715231895, -0.0011141742579638958
21134.98091266667, -9.65791801393032, 0.10388392077642493, -1.0083023455739022, 0.00394166586920619, 0.02191498689353466, 0.0027798996306955814
21134.990910666667, -9.67034100830555, 0.10822498846566306, -0.9984228169173003, 0.0004632741620298475, 0.014522971585392952, 0.003663483075797558
21135.00090866667, -9.68995023071766, 0.07708974483772181, -1.0094995629787447, -0.002035037148743868, 0.009930616244673729, -0.001615168061107397
21135.010906666666, -9.650582097172737, 0.03293148829077836, -1.0678783102333547, -0.0004797140136361122, 0.004876880906522274, -0.007085780613124371
21135.020903666667, -9.64444485962391, 0.02020801612408832, -1.1183236283808946, -0.001779336715117097, -0.0030811766628175974, -0.010545493103563786
21135.03090166667, -9.658666457533837, -0.025596783802611756, -1.1367352679371834, -0.0010309884091839194, -0.005468701012432575, -0.010837376117706299
21135.040899666667, -9.678575057387352, -0.06466556160477922, -1.1768519181758166, -0.0022805435582995415, -0.005529420915991068, -0.0034436413552612066
21135.050897666668, -9.651030578613282, -0.09954305808234494, -1.193916213065386, -0.004755430389195681, -0.009597420692443848, -0.0017100078985095024
21135.06089466667, -9.639054896235466, -0.12049942758923862, -1.2195127650350333, -0.007230572402477264, -0.012785756960511208, -0.00017629330977797508
21135.070892666667, -9.679621708989144, -0.12034973601344974, -1.2482535841315985, -0.006644334178417921, -0.011987834237515926, -0.002117400523275137
21135.080890666668, -9.657616297602654, -0.10882367711048574, -1.2919625443965197, -0.00800334569066763, -0.014094660989940166, -0.0009157820604741573
21135.09088866667, -9.63636049926281, -0.08307722571480554, -1.2907646691799164, -0.010085390880703926, -0.01999061182141304, -0.0010251514613628387
21135.100886666667, -9.662706298828125, -0.03412903974065557, -1.265467348471284, -0.009757022373378277, -0.02226574905216694, -0.0016651093028485775
21135.110883666668, -9.707463811039926, -0.006586266594822519, -1.2921123062074185, -0.009598136879503727, -0.014145055785775185, -0.0017420519143342972
21135.12088166667, -9.754765446782113, 0.020806702484842392, -1.2798378311097622, -0.0032379755284637213, -0.007820847444236279, -0.0008592139929533005
21135.130879666667, -9.798624241948128, -0.0046403252170421185, -1.284328054189682, 0.00023739124299027026, -0.00402655778452754, -0.005559271201491356
21135.14087766667, -9.8005713647604, -0.09580082750238944, -1.297351411432028, 0.0029218574054539204, 0.0008419672376476228, -0.006945446599274874
21135.15087475, -9.733509648442269, -0.130977647745749, -1.3048353358358145, 0.0023301616311073303, -0.0056535666808485985, -0.005778871476650238
21135.160872750002, -9.666748479008675, -0.12618760068900883, -1.2620245809853077, -0.0011993256630375981, -0.007056786213070154, -0.0005726581439375877
21135.17087075, -9.685009918212891, -0.11106900906306692, -1.2578334429860116, -0.00265881372615695, 0.0005891089094802737, 0.0037253471091389656
21135.18086875, -9.758656184077264, -0.08681948998477311, -1.273550466299057, -0.0008486632723361254, 0.006210775580257177, 0.007890264503657818
21135.190865750003, -9.723631362318994, -0.04610409856773913, -1.263222456201911, -0.0006990935653448105, -0.005628738086670637, 0.00849875807762146
21135.20086375, -9.712852020263673, 0.008532289057038725, -1.1749060378968716, -0.0004620722320396453, -0.0039128633216023445, 0.005350635387003422
21135.21086175, -9.812245915532113, -0.005987511140992865, -1.1787977253645658, -0.001051967847160995, 0.0007120642112568021, 0.00013516051694750786
21135.220859750003, -9.868079808354379, 0.0029937635647365826, -1.161284218132496, 0.0017789724515751004, 0.00439441716298461, -0.0053919642232358456
21135.23085775, -9.831106694340706, -0.006286971950903535, -1.1362861286848784, 0.0027086969930678606, -0.004862709902226925, -0.008945864625275135
21135.24085475, -9.79293607056141, -0.0014968529460020364, -1.0915291281044484, 0.0030722185038030148, -0.003486654255539179, -0.008155439049005508
21135.25085275, -9.822125371098519, -0.021704837093129755, -1.0741650903224946, 0.0022380047012120485, 0.006082881707698107, -0.0036309147253632545
21135.26085075, -9.829460118412973, -0.011376381602603942, -1.0542566366493702, 0.0007503628730773926, 0.00939345732331276, 8.286349475383759e-05
21135.270848750002, -9.784254124760627, -0.012424186659045518, -1.0621902850270273, -0.004155186004936695, 0.008101372979581356, 0.0019482001662254333
21135.28084575, -9.750873540043832, -0.0288899824814871, -1.097217299491167, -0.003714965423569083, 0.01257308665663004, 0.00123633723706007
21135.29084375, -9.736954243183137, -0.06765928120119498, -1.1326935262978077, -0.004815383814275265, 0.003944178111851215, -0.001691808458417654
21135.300841750002, -9.694291788339616, -0.08113121924106963, -1.1518539749085903, -0.0017365030944347382, 0.0017268304945901036, -0.00548707926645875
21135.31083975, -9.634715092778206, -0.12199637817917393, -1.2136750511080028, -5.5628217523917556e-05, -0.0007353442488238215, -0.0069621894508600235
21135.32083775, -9.61720151245594, -0.1251397339627147, -1.1762527247518302, 0.00041122394031845033, -0.007276866585016251, -0.0007176096551120281
21135.330834750002, -9.660611826181412, -0.12124786148546264, -1.136734975576401, -0.003975756466388702, 0.0006574491853825748, -0.0009039063006639481
21135.34083275, -9.692195561528207, -0.15058691926533357, -1.13478902220726, -0.00031896994914859533, -0.0026896116323769093, 0.0019480730406939983
21135.35083075, -9.730066223144531, -0.1339713296550326, -1.1320948445051908, 0.0008022208930924535, 0.0029584201984107494, 0.0011584456078708172
21135.360828750003, -9.705666376948358, -0.15118559534777887, -1.1470634973049165, -0.0013482817448675632, 0.004442866425961256, 0.00041462481021881104
21135.37082575, -9.714947662353516, -0.13442045177682305, -1.1157789201289416, -0.0011325827799737453, 0.00022892552078701556, 0.00023370608687400818
21135.38082375, -9.686955871582033, -0.13921046343049967, -1.1148805685341359, -0.0024447219911962748, 0.003256939584389329, -0.0006065210327506065
21135.390821750003, -9.627380345463754, -0.14205466332728975, -1.1326938186585904, -0.0025733306538313627, -0.0019125830149278045, -0.0003545559011399746
21135.40081975, -9.609866765141488, -0.120798850141, -1.1021572465449572, -0.0016966182738542557, -0.007076452486217022, -0.0011487104929983616
21135.410817750002, -9.591007155776024, -0.12948068288038486, -1.0849428974837065, 0.0007137985667213798, -0.00966621283441782, -8.359318599104881e-05
21135.420814750003, -9.58741345703602, -0.10912311622174457, -1.080452162772417, 0.0015167415840551257, -0.01003213133662939, 0.0009148260578513145
21135.43081275, -9.646990152597429, -0.07559287019306794, -1.0415334608405828, 0.003371025202795863, 0.0005978357512503862, 0.0009760083630681038
21135.440810750002, -9.709559453129769, -0.09145984717877582, -1.0038118301331997, 0.0010468846885487437, 0.008000625297427177, 0.0008100932464003563
21135.45080875, -9.723779296875, -0.09924358528107405, -0.9584556361287833, -0.0003955652064178139, 0.0125083327293396, 0.00022684922441840172
21135.46080675, -9.716594238281251, -0.11091930092778057, -0.9363020709156991, -0.003547416301444173, 0.011253450997173786, 0.0018564374186098576
21135.470803750002, -9.695188751220703, -0.11825411904836074, -0.9310628195106984, -0.004700946155935526, 0.00976562313735485, 0.00203953729942441
21135.48080175, -9.681417973637581, -0.12513979106443004, -0.9439359033107758, -0.007043729070574045, 0.012810681946575642, 0.0014035748317837715
21135.49079975, -9.663155364990235, -0.143551435188856, -0.9978241351246834, -0.006646040827035904, 0.015257553197443485, 0.002037149854004383
21135.500797750003, -9.628278477787973, -0.14010860146488996, -1.016086305230856, -0.005106200929731131, 0.007765281945466995, 0.0006357943639159203
21135.51079475, -9.564211705327034, -0.1134639931912534, -1.0361444476246835, -0.0057036601938307285, -0.004064029082655907, 0.0007346123456954956
21135.52079275, -9.575738906264306, -0.09490258497186006, -1.0597952654957772, -0.005902598612010479, -0.001998215215280652, 0.0021255812607705593
21135.530790750003, -9.668544743657113, -0.09086109229596333, -1.0705726341158153, -0.005241131875663996, -0.0009756837971508503, -0.0008138730190694332
21135.54078875, -9.7239307397604, -0.08217913964297623, -1.0809013020247222, -0.0022251023910939693, -0.003327787620946765, -0.006107171531766653
21135.550786750002, -9.706415989995003, -0.0990939399576746, -1.1011095716804267, 0.0032939540687948465, -0.0021242639049887657, -0.012159480713307858
21135.560783750003, -9.6951905053854, -0.11855346908094362, -1.0844939044117927, 0.001968232449144125, -0.009259138256311417, -0.013803983107209206
21135.57078175, -9.676927312016488, -0.12558888006722554, -1.0458742144703865, -0.001725385314784944, -0.008079051040112972, -0.01168251782655716
21135.580779750002, -9.656270268559457, -0.14355146488174797, -1.0927267840504646, -0.0028252708725631237, -0.005681673064827919, -0.005176149308681488
21135.59077775, -9.579181746840478, -0.14684462130535395, -1.0936249163746834, -0.0026017578784376383, -0.005612922832369804, -0.00056508369743824
21135.60077475, -9.595645751953125, -0.12918130201287567, -1.090181783437729, -0.0021825763396918774, -0.008648926392197609, 0.00202350877225399
21135.610772750002, -9.6104655200243, -0.09265728613827379, -1.0681778338551522, -0.003738401224836707, -0.012198572047054768, 0.005149053409695625
21135.62077075, -9.695788090825081, -0.07634131151251496, -1.057400099784136, 0.0013674111105501652, 0.0011641045566648245, 0.002655269578099251
21135.63076875, -9.753118870854378, -0.09355546871200204, -1.0707222497463227, 0.0017172658117488027, 0.007472723722457886, 0.0006118752062320709
21135.640766750003, -9.718391087651254, -0.10343493341468275, -1.0057577104121447, -0.002625018125399947, -0.002889636205509305, 0.0034300321713089943
21135.65076375, -9.757610701918603, -0.09879456251626835, -0.9764185749739409, -0.006536598317325115, 0.0005336317117325962, 0.0005709286779165268
21135.66076175, -9.711655095219612, -0.13606712020933628, -1.042132069543004, -0.007584019564092159, 0.0050386348739266396, -0.0006546578370034695
21135.670759750003, -9.61570462524891, -0.12244534155819566, -1.095421400293708, -0.0037836572155356407, -0.002010095864534378, 0.0015296414494514465
21135.68075775, -9.647887115478516, -0.10178838261170313, -1.0993127954006197, -0.004468622617423534, 2.3493792468798347e-05, 0.0032873274758458138
21135.69075575, -9.710756962895394, -0.07409585964633152, -1.0940739094465972, 0.0008786233374848962, 0.0029146207962185144, 0.006238452158868313
21135.700752750003, -9.700728988051415, -0.03802097388776019, -1.077159522548318, 0.0012546617072075605, 0.005462200380861759, 0.009481117129325867
21135.71075075, -9.685759531259537, -0.049846371402963996, -1.104551900625229, 0.006833633873611689, 0.004828224889934063, 0.008924566209316254
21135.72074875, -9.6519287109375, -0.07783816217444837, -1.1055997947603464, 0.008219275623559952, 0.003626606659963727, 0.009632967412471771
21135.73074675, -9.690848363041878, -0.09819575281580911, -1.1057498489320279, 0.012427161447703838, 0.009456328116357327, 0.00682988204061985
21135.74074375, -9.692494938969613, -0.17827930747065693, -1.1325440568476917, 0.010585851967334747, 0.014040959998965263, 0.010359369218349457
21135.750741750002, -9.673483886718751, -0.2170485879178159, -1.1428721400350332, 0.005061234347522259, 0.007278189063072205, 0.013584750704467297
21135.76073975, -9.62004676759243, -0.231867855777964, -1.1394297380000353, 0.0026838306803256273, 0.0009816772071644664, 0.012159162200987339
21135.77073775, -9.579779917001725, -0.2691402672906406, -1.1551471998542548, -0.00274857715703547, 0.004616053309291601, 0.009420430287718773
21135.780735750002, -9.61884867310524, -0.28815084902336824, -1.1593382647633552, -0.007953459396958351, 0.009628389030694962, 0.004208623897284269
21135.79073275, -9.591456221938135, -0.30551466068252925, -1.1865816850215196, -0.009670739062130451, 0.0026858134660869837, -0.0012470874935388565
21135.80073075, -9.515862248539925, -0.3071611954970285, -1.2141244827210904, -0.008385763503611088, -0.013945360668003559, -0.0022236688528209925
21135.810728750002, -9.531280186772348, -0.274978237033356, -1.1955629351735115, -0.007077859248965979, -0.005857320502400398, -0.005659047979861498
21135.82072675, -9.589658203125001, -0.2481839514593594, -1.212777138054371, -0.006352680269628763, 0.00236252648755908, -0.003842239500954747
21135.83072475, -9.675580698251725, -0.18621277769096198, -1.1529017228633165, -0.003940747119486332, 2.9535938665503636e-05, -0.0031345300376415253
21135.840721750003, -9.697284978032112, -0.13067820292431861, -1.1133838275074959, -0.0009785129223018885, 0.0014165102038532495, -0.00454680435359478
21135.85071975, -9.681418558359146, -0.16825015861541034, -1.1386811482161283, -0.0001434371224604547, 0.0025672006886452436, -0.00015061721205711365
21135.86071775, -9.715247624516488, -0.16795074462890625, -1.125508833155036, -0.001206571003422141, 0.00920406449586153, -0.002594600198790431
21135.870715750003, -9.67752489745617, -0.1983375503635034, -1.1491590663045645, -0.00033151707611978054, 0.005497886799275875, -0.0048842402175068855
21135.88071275, -9.615854313969612, -0.20672012329101563, -1.1861323264986277, -0.000585582631174475, -0.0032553907949477434, -0.005000087432563305
21135.89071075, -9.655371551513673, -0.17289044043514878, -1.1460158955305815, -0.004674340598285198, -0.005647093988955021, -0.003991757053881884
21135.90070875, -9.723181126713753, -0.12738511045463383, -1.1422738967835904, -0.006147335283458233, 0.0015516966814175248, -0.003531296504661441
21135.91070675, -9.75656171143055, -0.10672810811083765, -1.1470634973049165, -0.006238339468836784, -0.002648415742442012, -0.0013221981935203075
21135.920704750002, -9.7460823315382, -0.049546916303224865, -1.1433212792873384, -0.010335080325603485, -0.0004297363921068609, -0.002335531171411276
21135.93070175, -9.742041320800782, -0.036074999962002044, -1.1335915124416351, -0.014976738020777702, -0.0025772482622414827, -0.0028993645682930946
21135.94069975, -9.726025212407112, -0.02844079297967255, -1.203047298118472, -0.010491708293557167, -0.0015383491991087794, -0.004049317445605993
21135.950697750002, -9.642498906254769, -0.08966354826930911, -1.3001952778548003, 0.0003207978734280914, -0.006543801631778479, -0.006678387057036161
21135.96069575, -9.575737736821175, -0.12753473065327853, -1.3501913836598396, 0.006948873400688171, -0.00402285298332572, -0.008203046396374702
21135.97069375, -9.5577750903368, -0.1300794434733689, -1.3563284750282765, 0.006997903808951378, -0.005496892146766186, -0.002526684897020459
21135.980690750002, -9.609268010258676, -0.09550140380859376, -1.2891182394325733, 0.006455418188124895, -0.012069573625922203, 0.004792747087776661
21135.99068875, -9.60372835814953, -0.038020866536535323, -1.1722114216536283, 0.0023216763511300087, -0.024480599910020828, 0.00869097001850605
21136.00068675, -9.643696416020394, 0.04535561385098845, -1.0553042384237052, -0.002172407926991582, -0.012549905106425285, 0.010483544319868088
21136.010684750003, -9.764944279789924, 0.1011895751953125, -0.9939320091158153, -0.003048247192054987, -0.0024275376927107573, 0.005629938095808029
21136.02068275, -9.839191054701805, 0.14879063406027854, -0.9039691610634327, -0.0016261190176010132, -0.0004397541342768818, 0.0015553012490272522
21136.03067975, -9.870475412607194, 0.15822093210183086, -0.9003764855861665, 0.0007088204147294164, 0.00011410128354327753, -0.007136983331292868
21136.040677750003, -9.849369887709619, 0.14909000693354757, -0.8747800797969103, 0.0012060325825586915, 0.0024701999500393867, -0.009799878112971783
21136.05067575, -9.779165877699853, 0.14624583444558084, -0.8268794699013233, -0.0032055038027465343, 0.0025845314376056194, -0.003259632270783186
21136.060673750002, -9.76733871459961, 0.2122585785482079, -0.801581929922104, -0.005398617126047611, -0.001254415139555931, 0.003758862614631653
21136.070670750003, -9.828561986088753, 0.27842106162104757, -0.7490413351356984, -0.006559258326888084, -0.0003399059933144599, 0.0078058429062366486
21136.08066875, -9.95310475587845, 0.3582050812337548, -0.652492475733161, -0.00785275548696518, 0.012470165267586708, 0.011025072075426579
21136.090666750002, -10.087373784184456, 0.4152364701172337, -0.6033942098915577, -0.00575143750756979, 0.020759396255016327, 0.005549413617700338
21136.10066475, -10.173594487309456, 0.43245074608828876, -0.5786955709755421, -0.0021111629903316498, 0.017505280673503876, -0.00044269906356930733
21136.11066275, -10.168205693364143, 0.4787045699218288, -0.5566915483027697, 0.0008617142448201776, 0.023728903383016586, -0.008869003504514694
21136.120659750002, -10.199190673828125, 0.4810995163628832, -0.5939641128480435, 0.00239223288372159, 0.030453119426965714, -0.011387821286916733
21136.13065775, -10.258767369389535, 0.4821473922254518, -0.5870779200643301, 0.008506822399795055, 0.04008308798074722, -0.009774312376976013
21136.14065575, -10.248288574218751, 0.4230203475477174, -0.6921594750881196, 0.012898641638457775, 0.043526556342840195, -0.011143443174660206
21136.150653125, -10.10144569337368, 0.32617166759446264, -0.771345393061638, 0.0102812759578228, 0.03313711658120155, -0.012032350525259972
21136.160651125003, -9.978400980234147, 0.26794272783212364, -0.8623558428883553, 0.005856167990714312, 0.014459299854934216, -0.00974256545305252
21136.170648125, -9.870624516606332, 0.18770970601122827, -0.9419900230318309, -0.004163679666817188, -0.001059983973391354, -0.008169600740075111
21136.180646125, -9.85281155884266, 0.11002115489915014, -1.0515623858571053, -0.015434443019330502, -0.02015564776957035, -0.010562717914581299
21136.190644125003, -9.772878951430322, 0.06810833594296128, -1.1481119761615992, -0.020147183910012245, -0.03840327635407448, -0.01121646910905838
